#STAID, SOUID,    DATE,   RR, Q_RR
   173,   554,19571209,    0,    0
   173,   554,19571210,    0,    0
   173,   554,19571211,   96,    0
   173,   554,19571212,  361,    0
   173,   554,19571213,  340,    0
   173,   554,19571214,    0,    0
   173,   554,19571215,    0,    0
   173,   554,19571216,    0,    0
   173,   554,19571217,    0,    0
   173,   554,19571218,    0,    0
   173,   554,19571219,    0,    0
   173,   554,19571220,    0,    0
   173,   554,19571221,    0,    0
   173,   554,19571222,    0,    0
   173,   554,19571223,    2,    0
   173,   554,19571224,   90,    0
   173,   554,19571225,   32,    0
   173,   554,19571226,    0,    0
   173,   554,19571227,    0,    0
   173,   554,19571228,   40,    0
   173,   554,19571229,    0,    0
   173,   554,19571230,    0,    0
   173,   554,19571231,    0,    0
   173,   554,19580101,    0,    0
   173,   554,19580102,    0,    0
   173,   554,19580103,    0,    0
   173,   554,19580104,    0,    0
   173,   554,19580105,    0,    0
   173,   554,19580106,    0,    0
   173,   554,19580107,    0,    0
   173,   554,19580108,    0,    0
   173,   554,19580109,    0,    0
   173,   554,19580110,    0,    0
   173,   554,19580111,   10,    0
   173,   554,19580112,    0,    0
   173,   554,19580113,    0,    0
   173,   554,19580114,    0,    0
   173,   554,19580115,    0,    0
   173,   554,19580116,   60,    0
   173,   554,19580117,  147,    0
   173,   554,19580118,   42,    0
   173,   554,19580119,    0,    0
   173,   554,19580120,    0,    0
   173,   554,19580121,    0,    0
   173,   554,19580122,    0,    0
   173,   554,19580123,    0,    0
   173,   554,19580124,    0,    0
   173,   554,19580125,    0,    0
   173,   554,19580126,    0,    0
   173,   554,19580127,    0,    0
   173,   554,19580128,    0,    0
   173,   554,19580129,    0,    0
   173,   554,19580130,    0,    0
   173,   554,19580131,    0,    0
   173,   554,19580201,    0,    0
   173,   554,19580202,    0,    0
   173,   554,19580203,    0,    0
   173,   554,19580204,    0,    0
   173,   554,19580205,    0,    0
   173,   554,19580206,    0,    0
   173,   554,19580207,    0,    0
   173,   554,19580208,    0,    0
   173,   554,19580209,   78,    0
   173,   554,19580210,   74,    0
   173,   554,19580211,  109,    0
   173,   554,19580212,   11,    0
   173,   554,19580213,    0,    0
   173,   554,19580214,    0,    0
   173,   554,19580215,    0,    0
   173,   554,19580216,    0,    0
   173,   554,19580217,    0,    0
   173,   554,19580218,   58,    0
   173,   554,19580219,    5,    0
   173,   554,19580220,    0,    0
   173,   554,19580221,    0,    0
   173,   554,19580222,    0,    0
   173,   554,19580223,    0,    0
   173,   554,19580224,    0,    0
   173,   554,19580225,    5,    0
   173,   554,19580226,  165,    0
   173,   554,19580227,    0,    0
   173,   554,19580228,    0,    0
   173,   554,19580301,    0,    0
   173,   554,19580302,    0,    0
   173,   554,19580303,    0,    0
   173,   554,19580304,    0,    0
   173,   554,19580305,    0,    0
   173,   554,19580306,    0,    0
   173,   554,19580307,    0,    0
   173,   554,19580308,    0,    0
   173,   554,19580309,    0,    0
   173,   554,19580310,  132,    0
   173,   554,19580311,   80,    0
   173,   554,19580312,    0,    0
   173,   554,19580313,    0,    0
   173,   554,19580314,    0,    0
   173,   554,19580315,    0,    0
   173,   554,19580316,    0,    0
   173,   554,19580317,   26,    0
   173,   554,19580318,   22,    0
   173,   554,19580319,    0,    0
   173,   554,19580320,    0,    0
   173,   554,19580321,    0,    0
   173,   554,19580322,    0,    0
   173,   554,19580323,    0,    0
   173,   554,19580324,    0,    0
   173,   554,19580325,    0,    0
   173,   554,19580326,   28,    0
   173,   554,19580327,    6,    0
   173,   554,19580328,   31,    0
   173,   554,19580329,    0,    0
   173,   554,19580330,    0,    0
   173,   554,19580331,    0,    0
   173,   554,19580401,    0,    0
   173,   554,19580402,  100,    0
   173,   554,19580403,   77,    0
   173,   554,19580404,  187,    0
   173,   554,19580405,  168,    0
   173,   554,19580406,  119,    0
   173,   554,19580407,    0,    0
   173,   554,19580408,    0,    0
   173,   554,19580409,    0,    0
   173,   554,19580410,    0,    0
   173,   554,19580411,   31,    0
   173,   554,19580412,   99,    0
   173,   554,19580413,  221,    0
   173,   554,19580414,  351,    0
   173,   554,19580415,  234,    0
   173,   554,19580416,   86,    0
   173,   554,19580417,    0,    0
   173,   554,19580418,    0,    0
   173,   554,19580419,    0,    0
   173,   554,19580420,    0,    0
   173,   554,19580421,    0,    0
   173,   554,19580422,    0,    0
   173,   554,19580423,  101,    0
   173,   554,19580424,    0,    0
   173,   554,19580425,    0,    0
   173,   554,19580426,    0,    0
   173,   554,19580427,    0,    0
   173,   554,19580428,    0,    0
   173,   554,19580429,    0,    0
   173,   554,19580430,    0,    0
   173,   554,19580501,    0,    0
   173,   554,19580502,    0,    0
   173,   554,19580503,    0,    0
   173,   554,19580504,    0,    0
   173,   554,19580505,    0,    0
   173,   554,19580506,    0,    0
   173,   554,19580507,    0,    0
   173,   554,19580508,    0,    0
   173,   554,19580509,    0,    0
   173,   554,19580510,    0,    0
   173,   554,19580511,    0,    0
   173,   554,19580512,    0,    0
   173,   554,19580513,    0,    0
   173,   554,19580514,    0,    0
   173,   554,19580515,   11,    0
   173,   554,19580516,   53,    0
   173,   554,19580517,   38,    0
   173,   554,19580518,    0,    0
   173,   554,19580519,    0,    0
   173,   554,19580520,    0,    0
   173,   554,19580521,    0,    0
   173,   554,19580522,   15,    0
   173,   554,19580523,    0,    0
   173,   554,19580524,    0,    0
   173,   554,19580525,   10,    0
   173,   554,19580526,    0,    0
   173,   554,19580527,    9,    0
   173,   554,19580528,    0,    0
   173,   554,19580529,    0,    0
   173,   554,19580530,    0,    0
   173,   554,19580531,    0,    0
   173,   554,19580601,    0,    0
   173,   554,19580602,    0,    0
   173,   554,19580603,    0,    0
   173,   554,19580604,    0,    0
   173,   554,19580605,    0,    0
   173,   554,19580606,    0,    0
   173,   554,19580607,   10,    0
   173,   554,19580608,    0,    0
   173,   554,19580609,    0,    0
   173,   554,19580610,  770,    0
   173,   554,19580611,  206,    0
   173,   554,19580612,    7,    0
   173,   554,19580613,    2,    0
   173,   554,19580614,    0,    0
   173,   554,19580615,    0,    0
   173,   554,19580616,    0,    0
   173,   554,19580617,    0,    0
   173,   554,19580618,    0,    0
   173,   554,19580619,    0,    0
   173,   554,19580620,    0,    0
   173,   554,19580621,    0,    0
   173,   554,19580622,   19,    0
   173,   554,19580623,    0,    0
   173,   554,19580624,   55,    0
   173,   554,19580625,    0,    0
   173,   554,19580626,   44,    0
   173,   554,19580627,  839,    0
   173,   554,19580628,    0,    0
   173,   554,19580629,    0,    0
   173,   554,19580630,    0,    0
   173,   554,19580701,    0,    0
   173,   554,19580702,    0,    0
   173,   554,19580703,    0,    0
   173,   554,19580704,   66,    0
   173,   554,19580705,    0,    0
   173,   554,19580706,    0,    0
   173,   554,19580707,    0,    0
   173,   554,19580708,    0,    0
   173,   554,19580709,    0,    0
   173,   554,19580710,    0,    0
   173,   554,19580711,    0,    0
   173,   554,19580712,    0,    0
   173,   554,19580713,    0,    0
   173,   554,19580714,    0,    0
   173,   554,19580715,    0,    0
   173,   554,19580716,   65,    0
   173,   554,19580717,   67,    0
   173,   554,19580718,    0,    0
   173,   554,19580719,    0,    0
   173,   554,19580720,    0,    0
   173,   554,19580721,    0,    0
   173,   554,19580722,   24,    0
   173,   554,19580723,    0,    0
   173,   554,19580724,    0,    0
   173,   554,19580725,    0,    0
   173,   554,19580726,    0,    0
   173,   554,19580727,    0,    0
   173,   554,19580728,    0,    0
   173,   554,19580729,    0,    0
   173,   554,19580730,    0,    0
   173,   554,19580731,    0,    0
   173,   554,19580801,    0,    0
   173,   554,19580802,    0,    0
   173,   554,19580803,   25,    0
   173,   554,19580804,    0,    0
   173,   554,19580805,    0,    0
   173,   554,19580806,    0,    0
   173,   554,19580807,  264,    0
   173,   554,19580808,    0,    0
   173,   554,19580809,    0,    0
   173,   554,19580810,    0,    0
   173,   554,19580811,    0,    0
   173,   554,19580812,    0,    0
   173,   554,19580813,    0,    0
   173,   554,19580814,    0,    0
   173,   554,19580815,    0,    0
   173,   554,19580816,    0,    0
   173,   554,19580817,    0,    0
   173,   554,19580818,    0,    0
   173,   554,19580819,    0,    0
   173,   554,19580820,    0,    0
   173,   554,19580821,    0,    0
   173,   554,19580822,  167,    0
   173,   554,19580823,    0,    0
   173,   554,19580824,    0,    0
   173,   554,19580825,    0,    0
   173,   554,19580826,    0,    0
   173,   554,19580827,    0,    0
   173,   554,19580828,    0,    0
   173,   554,19580829,    0,    0
   173,   554,19580830,    0,    0
   173,   554,19580831,    0,    0
   173,   554,19580901,    5,    0
   173,   554,19580902,    0,    0
   173,   554,19580903,    0,    0
   173,   554,19580904,    0,    0
   173,   554,19580905,    0,    0
   173,   554,19580906,    0,    0
   173,   554,19580907,    0,    0
   173,   554,19580908,    0,    0
   173,   554,19580909,    0,    0
   173,   554,19580910,    0,    0
   173,   554,19580911,    0,    0
   173,   554,19580912,    0,    0
   173,   554,19580913,    0,    0
   173,   554,19580914,    0,    0
   173,   554,19580915,    0,    0
   173,   554,19580916,    0,    0
   173,   554,19580917,    0,    0
   173,   554,19580918,   51,    0
   173,   554,19580919,    0,    0
   173,   554,19580920,    0,    0
   173,   554,19580921,    0,    0
   173,   554,19580922,    0,    0
   173,   554,19580923,    0,    0
   173,   554,19580924,    0,    0
   173,   554,19580925,    0,    0
   173,   554,19580926,    0,    0
   173,   554,19580927,    0,    0
   173,   554,19580928,    0,    0
   173,   554,19580929,    0,    0
   173,   554,19580930,    0,    0
   173,   554,19581001,  610,    0
   173,   554,19581002,    0,    0
   173,   554,19581003,    0,    0
   173,   554,19581004,    0,    0
   173,   554,19581005,   78,    0
   173,   554,19581006,   25,    0
   173,   554,19581007,  172,    0
   173,   554,19581008,   45,    0
   173,   554,19581009,    0,    0
   173,   554,19581010,    0,    0
   173,   554,19581011,  200,    0
   173,   554,19581012,   52,    0
   173,   554,19581013,    0,    0
   173,   554,19581014,    0,    0
   173,   554,19581015,    0,    0
   173,   554,19581016,    0,    0
   173,   554,19581017,    0,    0
   173,   554,19581018,    0,    0
   173,   554,19581019,    0,    0
   173,   554,19581020,    0,    0
   173,   554,19581021,    0,    0
   173,   554,19581022,    0,    0
   173,   554,19581023,    0,    0
   173,   554,19581024,    0,    0
   173,   554,19581025,    0,    0
   173,   554,19581026,    0,    0
   173,   554,19581027,    0,    0
   173,   554,19581028,    0,    0
   173,   554,19581029,    0,    0
   173,   554,19581030,    0,    0
   173,   554,19581031,    0,    0
   173,   554,19581101,   66,    0
   173,   554,19581102,    0,    0
   173,   554,19581103,    0,    0
   173,   554,19581104,    0,    0
   173,   554,19581105,    0,    0
   173,   554,19581106,  200,    0
   173,   554,19581107,    0,    0
   173,   554,19581108,    0,    0
   173,   554,19581109,    0,    0
   173,   554,19581110,   26,    0
   173,   554,19581111,  133,    0
   173,   554,19581112,  187,    0
   173,   554,19581113,  281,    0
   173,   554,19581114,   32,    0
   173,   554,19581115,    0,    0
   173,   554,19581116,    0,    0
   173,   554,19581117,    7,    0
   173,   554,19581118,    0,    0
   173,   554,19581119,    0,    0
   173,   554,19581120,    0,    0
   173,   554,19581121,   20,    0
   173,   554,19581122,   35,    0
   173,   554,19581123,    0,    0
   173,   554,19581124,   15,    0
   173,   554,19581125,  114,    0
   173,   554,19581126,    3,    0
   173,   554,19581127,    0,    0
   173,   554,19581128,    0,    0
   173,   554,19581129,    0,    0
   173,   554,19581130,    0,    0
   173,   554,19581201,    0,    0
   173,   554,19581202,    0,    0
   173,   554,19581203,    0,    0
   173,   554,19581204,    0,    0
   173,   554,19581205,    0,    0
   173,   554,19581206,    0,    0
   173,   554,19581207,    0,    0
   173,   554,19581208,    0,    0
   173,   554,19581209,    0,    0
   173,   554,19581210,    0,    0
   173,   554,19581211,   24,    0
   173,   554,19581212,    0,    0
   173,   554,19581213,   30,    0
   173,   554,19581214,  204,    0
   173,   554,19581215,   20,    0
   173,   554,19581216,  132,    0
   173,   554,19581217,  132,    0
   173,   554,19581218,    2,    0
   173,   554,19581219,  143,    0
   173,   554,19581220,  482,    0
   173,   554,19581221,  197,    0
   173,   554,19581222,   94,    0
   173,   554,19581223,  260,    0
   173,   554,19581224,  248,    0
   173,   554,19581225,   25,    0
   173,   554,19581226,    0,    0
   173,   554,19581227,    0,    0
   173,   554,19581228,    0,    0
   173,   554,19581229,    0,    0
   173,   554,19581230,    0,    0
   173,   554,19581231,    0,    0
   173,   554,19590101,    0,    0
   173,   554,19590102,    0,    0
   173,   554,19590103,    6,    0
   173,   554,19590104,    0,    0
   173,   554,19590105,    0,    0
   173,   554,19590106,    0,    0
   173,   554,19590107,   20,    0
   173,   554,19590108,    0,    0
   173,   554,19590109,    0,    0
   173,   554,19590110,    0,    0
   173,   554,19590111,    0,    0
   173,   554,19590112,    0,    0
   173,   554,19590113,    0,    0
   173,   554,19590114,    0,    0
   173,   554,19590115,    0,    0
   173,   554,19590116,    0,    0
   173,   554,19590117,    0,    0
   173,   554,19590118,    0,    0
   173,   554,19590119,    0,    0
   173,   554,19590120,   56,    0
   173,   554,19590121,   31,    0
   173,   554,19590122,   39,    0
   173,   554,19590123,   25,    0
   173,   554,19590124,    0,    0
   173,   554,19590125,    0,    0
   173,   554,19590126,    0,    0
   173,   554,19590127,    0,    0
   173,   554,19590128,    0,    0
   173,   554,19590129,    0,    0
   173,   554,19590130,    0,    0
   173,   554,19590131,    0,    0
   173,   554,19590201,   61,    0
   173,   554,19590202,   35,    0
   173,   554,19590203,   28,    0
   173,   554,19590204,    0,    0
   173,   554,19590205,    0,    0
   173,   554,19590206,    0,    0
   173,   554,19590207,    0,    0
   173,   554,19590208,    0,    0
   173,   554,19590209,    0,    0
   173,   554,19590210,    0,    0
   173,   554,19590211,    0,    0
   173,   554,19590212,    0,    0
   173,   554,19590213,    0,    0
   173,   554,19590214,    0,    0
   173,   554,19590215,    0,    0
   173,   554,19590216,    0,    0
   173,   554,19590217,    0,    0
   173,   554,19590218,    0,    0
   173,   554,19590219,    0,    0
   173,   554,19590220,    0,    0
   173,   554,19590221,    0,    0
   173,   554,19590222,    0,    0
   173,   554,19590223,    0,    0
   173,   554,19590224,    0,    0
   173,   554,19590225,    0,    0
   173,   554,19590226,    0,    0
   173,   554,19590227,    0,    0
   173,   554,19590228,    0,    0
   173,   554,19590301,    0,    0
   173,   554,19590302,    0,    0
   173,   554,19590303,    0,    0
   173,   554,19590304,   75,    0
   173,   554,19590305,   82,    0
   173,   554,19590306,   28,    0
   173,   554,19590307,  540,    0
   173,   554,19590308,  105,    0
   173,   554,19590309,    0,    0
   173,   554,19590310,   67,    0
   173,   554,19590311,   40,    0
   173,   554,19590312,    0,    0
   173,   554,19590313,    0,    0
   173,   554,19590314,    0,    0
   173,   554,19590315,    0,    0
   173,   554,19590316,    0,    0
   173,   554,19590317,    0,    0
   173,   554,19590318,    7,    0
   173,   554,19590319,   32,    0
   173,   554,19590320,    0,    0
   173,   554,19590321,    0,    0
   173,   554,19590322,    0,    0
   173,   554,19590323,    0,    0
   173,   554,19590324,    0,    0
   173,   554,19590325,   25,    0
   173,   554,19590326,  138,    0
   173,   554,19590327,    0,    0
   173,   554,19590328,    0,    0
   173,   554,19590329,   32,    0
   173,   554,19590330,  441,    0
   173,   554,19590331,  270,    0
   173,   554,19590401,    0,    0
   173,   554,19590402,    0,    0
   173,   554,19590403,    0,    0
   173,   554,19590404,    0,    0
   173,   554,19590405,    0,    0
   173,   554,19590406,    0,    0
   173,   554,19590407,    0,    0
   173,   554,19590408,    0,    0
   173,   554,19590409,    5,    0
   173,   554,19590410,   38,    0
   173,   554,19590411,    0,    0
   173,   554,19590412,    0,    0
   173,   554,19590413,    0,    0
   173,   554,19590414,    0,    0
   173,   554,19590415,    0,    0
   173,   554,19590416,   47,    0
   173,   554,19590417,   76,    0
   173,   554,19590418,    0,    0
   173,   554,19590419,    0,    0
   173,   554,19590420,   35,    0
   173,   554,19590421,    0,    0
   173,   554,19590422,    0,    0
   173,   554,19590423,    0,    0
   173,   554,19590424,    0,    0
   173,   554,19590425,    0,    0
   173,   554,19590426,    0,    0
   173,   554,19590427,    8,    0
   173,   554,19590428,  154,    0
   173,   554,19590429,  115,    0
   173,   554,19590430,  626,    0
   173,   554,19590501,   30,    0
   173,   554,19590502,   10,    0
   173,   554,19590503,   90,    0
   173,   554,19590504,    0,    0
   173,   554,19590505,    0,    0
   173,   554,19590506,    0,    0
   173,   554,19590507,    0,    0
   173,   554,19590508,    0,    0
   173,   554,19590509,    0,    0
   173,   554,19590510,   45,    0
   173,   554,19590511,    0,    0
   173,   554,19590512,    0,    0
   173,   554,19590513,   15,    0
   173,   554,19590514,   81,    0
   173,   554,19590515,  130,    0
   173,   554,19590516,   14,    0
   173,   554,19590517,    0,    0
   173,   554,19590518,    0,    0
   173,   554,19590519,    0,    0
   173,   554,19590520,    0,    0
   173,   554,19590521,   68,    0
   173,   554,19590522,  364,    0
   173,   554,19590523,  254,    0
   173,   554,19590524,   20,    0
   173,   554,19590525,    0,    0
   173,   554,19590526,    0,    0
   173,   554,19590527,    0,    0
   173,   554,19590528,  330,    0
   173,   554,19590529,    0,    0
   173,   554,19590530,    0,    0
   173,   554,19590531,  113,    0
   173,   554,19590601,    0,    0
   173,   554,19590602,    0,    0
   173,   554,19590603,    0,    0
   173,   554,19590604,    0,    0
   173,   554,19590605,    0,    0
   173,   554,19590606,    0,    0
   173,   554,19590607,    0,    0
   173,   554,19590608,    0,    0
   173,   554,19590609,    0,    0
   173,   554,19590610,   18,    0
   173,   554,19590611,    0,    0
   173,   554,19590612,    0,    0
   173,   554,19590613,    0,    0
   173,   554,19590614,    0,    0
   173,   554,19590615,    0,    0
   173,   554,19590616,    0,    0
   173,   554,19590617,    0,    0
   173,   554,19590618,    0,    0
   173,   554,19590619,    0,    0
   173,   554,19590620,   52,    0
   173,   554,19590621,  333,    0
   173,   554,19590622,   15,    0
   173,   554,19590623,    0,    0
   173,   554,19590624,    5,    0
   173,   554,19590625,  500,    0
   173,   554,19590626,  260,    0
   173,   554,19590627,  266,    0
   173,   554,19590628,   10,    0
   173,   554,19590629,   72,    0
   173,   554,19590630,    0,    0
   173,   554,19590701,    0,    0
   173,   554,19590702,    0,    0
   173,   554,19590703,    0,    0
   173,   554,19590704,    0,    0
   173,   554,19590705,    0,    0
   173,   554,19590706,    0,    0
   173,   554,19590707,    0,    0
   173,   554,19590708,    0,    0
   173,   554,19590709,    0,    0
   173,   554,19590710,    0,    0
   173,   554,19590711,    0,    0
   173,   554,19590712,   22,    0
   173,   554,19590713,    0,    0
   173,   554,19590714,    0,    0
   173,   554,19590715,  302,    0
   173,   554,19590716,    0,    0
   173,   554,19590717,    0,    0
   173,   554,19590718,    0,    0
   173,   554,19590719,    0,    0
   173,   554,19590720,    0,    0
   173,   554,19590721,    0,    0
   173,   554,19590722,    0,    0
   173,   554,19590723,    0,    0
   173,   554,19590724,   75,    0
   173,   554,19590725,   12,    0
   173,   554,19590726,   43,    0
   173,   554,19590727,    0,    0
   173,   554,19590728,    0,    0
   173,   554,19590729,  100,    0
   173,   554,19590730,  135,    0
   173,   554,19590731,  228,    0
   173,   554,19590801,    0,    0
   173,   554,19590802,    0,    0
   173,   554,19590803,    0,    0
   173,   554,19590804,    0,    0
   173,   554,19590805,    0,    0
   173,   554,19590806,    0,    0
   173,   554,19590807,    0,    0
   173,   554,19590808,    0,    0
   173,   554,19590809,    0,    0
   173,   554,19590810,  226,    0
   173,   554,19590811,    0,    0
   173,   554,19590812,  115,    0
   173,   554,19590813,    0,    0
   173,   554,19590814,    0,    0
   173,   554,19590815,   45,    0
   173,   554,19590816,    0,    0
   173,   554,19590817,    0,    0
   173,   554,19590818,    0,    0
   173,   554,19590819,    0,    0
   173,   554,19590820,    0,    0
   173,   554,19590821,    0,    0
   173,   554,19590822,   20,    0
   173,   554,19590823,  215,    0
   173,   554,19590824,    0,    0
   173,   554,19590825,    0,    0
   173,   554,19590826,    0,    0
   173,   554,19590827,    0,    0
   173,   554,19590828,    0,    0
   173,   554,19590829,    0,    0
   173,   554,19590830,  725,    0
   173,   554,19590831,    0,    0
   173,   554,19590901,    0,    0
   173,   554,19590902,    0,    0
   173,   554,19590903,    2,    0
   173,   554,19590904,    0,    0
   173,   554,19590905,    5,    0
   173,   554,19590906,   20,    0
   173,   554,19590907,    0,    0
   173,   554,19590908,    0,    0
   173,   554,19590909,    0,    0
   173,   554,19590910,    0,    0
   173,   554,19590911,    0,    0
   173,   554,19590912,    0,    0
   173,   554,19590913,    0,    0
   173,   554,19590914,    0,    0
   173,   554,19590915,    0,    0
   173,   554,19590916,    0,    0
   173,   554,19590917,    0,    0
   173,   554,19590918,    0,    0
   173,   554,19590919,    0,    0
   173,   554,19590920,    0,    0
   173,   554,19590921,    0,    0
   173,   554,19590922,    0,    0
   173,   554,19590923,    0,    0
   173,   554,19590924,    0,    0
   173,   554,19590925,  378,    0
   173,   554,19590926,  250,    0
   173,   554,19590927,  255,    0
   173,   554,19590928,    0,    0
   173,   554,19590929,    0,    0
   173,   554,19590930,    0,    0
   173,   554,19591001,    0,    0
   173,   554,19591002,    0,    0
   173,   554,19591003,    0,    0
   173,   554,19591004,    0,    0
   173,   554,19591005,    0,    0
   173,   554,19591006,    0,    0
   173,   554,19591007,    0,    0
   173,   554,19591008,    0,    0
   173,   554,19591009,    0,    0
   173,   554,19591010,    0,    0
   173,   554,19591011,  181,    0
   173,   554,19591012,    0,    0
   173,   554,19591013,    0,    0
   173,   554,19591014,    0,    0
   173,   554,19591015,    0,    0
   173,   554,19591016,    0,    0
   173,   554,19591017,    0,    0
   173,   554,19591018,    0,    0
   173,   554,19591019,   45,    0
   173,   554,19591020,  468,    0
   173,   554,19591021,  160,    0
   173,   554,19591022,    0,    0
   173,   554,19591023,    0,    0
   173,   554,19591024,    0,    0
   173,   554,19591025,    0,    0
   173,   554,19591026,    0,    0
   173,   554,19591027,  168,    0
   173,   554,19591028,  571,    0
   173,   554,19591029,  583,    0
   173,   554,19591030,    0,    0
   173,   554,19591031,    0,    0
   173,   554,19591101,    0,    0
   173,   554,19591102,    0,    0
   173,   554,19591103,    0,    0
   173,   554,19591104,    0,    0
   173,   554,19591105,    0,    0
   173,   554,19591106,    0,    0
   173,   554,19591107,    0,    0
   173,   554,19591108,    0,    0
   173,   554,19591109,    0,    0
   173,   554,19591110,    0,    0
   173,   554,19591111,   16,    0
   173,   554,19591112,  366,    0
   173,   554,19591113,  294,    0
   173,   554,19591114,   38,    0
   173,   554,19591115,  270,    0
   173,   554,19591116,   40,    0
   173,   554,19591117,   10,    0
   173,   554,19591118,  272,    0
   173,   554,19591119,    0,    0
   173,   554,19591120,    0,    0
   173,   554,19591121,    0,    0
   173,   554,19591122,    0,    0
   173,   554,19591123,    0,    0
   173,   554,19591124,    0,    0
   173,   554,19591125,    0,    0
   173,   554,19591126,    6,    0
   173,   554,19591127,    0,    0
   173,   554,19591128,  115,    0
   173,   554,19591129,  269,    0
   173,   554,19591130,   34,    0
   173,   554,19591201,  131,    0
   173,   554,19591202,   11,    0
   173,   554,19591203,    0,    0
   173,   554,19591204,  647,    0
   173,   554,19591205,   12,    0
   173,   554,19591206,    0,    0
   173,   554,19591207,   42,    0
   173,   554,19591208,  286,    0
   173,   554,19591209,    0,    0
   173,   554,19591210,  184,    0
   173,   554,19591211,  231,    0
   173,   554,19591212,  243,    0
   173,   554,19591213,    0,    0
   173,   554,19591214,    0,    0
   173,   554,19591215,    0,    0
   173,   554,19591216,    0,    0
   173,   554,19591217,    0,    0
   173,   554,19591218,    0,    0
   173,   554,19591219,    0,    0
   173,   554,19591220,    0,    0
   173,   554,19591221,  180,    0
   173,   554,19591222,   12,    0
   173,   554,19591223,  103,    0
   173,   554,19591224,  173,    0
   173,   554,19591225,    0,    0
   173,   554,19591226,   38,    0
   173,   554,19591227,   67,    0
   173,   554,19591228,    5,    0
   173,   554,19591229,    0,    0
   173,   554,19591230,    0,    0
   173,   554,19591231,    0,    0
   173,   554,19600101,    0,    0
   173,   554,19600102,    0,    0
   173,   554,19600103,   18,    0
   173,   554,19600104,    0,    0
   173,   554,19600105,    0,    0
   173,   554,19600106,    0,    0
   173,   554,19600107,    0,    0
   173,   554,19600108,    0,    0
   173,   554,19600109,    0,    0
   173,   554,19600110,    3,    0
   173,   554,19600111,    0,    0
   173,   554,19600112,    0,    0
   173,   554,19600113,    0,    0
   173,   554,19600114,    0,    0
   173,   554,19600115,  100,    0
   173,   554,19600116,    8,    0
   173,   554,19600117,    0,    0
   173,   554,19600118,    0,    0
   173,   554,19600119,    0,    0
   173,   554,19600120,    0,    0
   173,   554,19600121,    0,    0
   173,   554,19600122,    0,    0
   173,   554,19600123,    0,    0
   173,   554,19600124,   27,    0
   173,   554,19600125,  115,    0
   173,   554,19600126,   93,    0
   173,   554,19600127,  220,    0
   173,   554,19600128,  287,    0
   173,   554,19600129,    0,    0
   173,   554,19600130,    0,    0
   173,   554,19600131,    0,    0
   173,   554,19600201,    0,    0
   173,   554,19600202,   19,    0
   173,   554,19600203,    0,    0
   173,   554,19600204,    0,    0
   173,   554,19600205,   40,    0
   173,   554,19600206,    0,    0
   173,   554,19600207,    0,    0
   173,   554,19600208,    0,    0
   173,   554,19600209,    0,    0
   173,   554,19600210,    0,    0
   173,   554,19600211,   73,    0
   173,   554,19600212,  271,    0
   173,   554,19600213,    9,    0
   173,   554,19600214,    0,    0
   173,   554,19600215,    0,    0
   173,   554,19600216,    0,    0
   173,   554,19600217,   27,    0
   173,   554,19600218,   12,    0
   173,   554,19600219,   32,    0
   173,   554,19600220,    2,    0
   173,   554,19600221,    0,    0
   173,   554,19600222,  222,    0
   173,   554,19600223,  233,    0
   173,   554,19600224,    0,    0
   173,   554,19600225,   40,    0
   173,   554,19600226,    5,    0
   173,   554,19600227,    0,    0
   173,   554,19600228,    0,    0
   173,   554,19600229,    0,    0
   173,   554,19600301,   44,    0
   173,   554,19600302,   30,    0
   173,   554,19600303,    0,    0
   173,   554,19600304,    0,    0
   173,   554,19600305,    0,    0
   173,   554,19600306,    0,    0
   173,   554,19600307,    0,    0
   173,   554,19600308,    0,    0
   173,   554,19600309,   70,    0
   173,   554,19600310,  167,    0
   173,   554,19600311,  147,    0
   173,   554,19600312,    0,    0
   173,   554,19600313,    0,    0
   173,   554,19600314,  124,    0
   173,   554,19600315,  219,    0
   173,   554,19600316,   23,    0
   173,   554,19600317,    0,    0
   173,   554,19600318,    0,    0
   173,   554,19600319,    0,    0
   173,   554,19600320,    0,    0
   173,   554,19600321,    0,    0
   173,   554,19600322,    0,    0
   173,   554,19600323,    0,    0
   173,   554,19600324,    0,    0
   173,   554,19600325,    0,    0
   173,   554,19600326,   17,    0
   173,   554,19600327,  118,    0
   173,   554,19600328,    0,    0
   173,   554,19600329,   15,    0
   173,   554,19600330,    0,    0
   173,   554,19600331,   26,    0
   173,   554,19600401,  293,    0
   173,   554,19600402,    6,    0
   173,   554,19600403,    0,    0
   173,   554,19600404,   15,    0
   173,   554,19600405,    0,    0
   173,   554,19600406,    0,    0
   173,   554,19600407,    0,    0
   173,   554,19600408,    0,    0
   173,   554,19600409,    0,    0
   173,   554,19600410,    0,    0
   173,   554,19600411,    0,    0
   173,   554,19600412,    0,    0
   173,   554,19600413,    0,    0
   173,   554,19600414,    0,    0
   173,   554,19600415,    0,    0
   173,   554,19600416,    0,    0
   173,   554,19600417,   12,    0
   173,   554,19600418,    0,    0
   173,   554,19600419,    6,    0
   173,   554,19600420,    0,    0
   173,   554,19600421,   58,    0
   173,   554,19600422,    0,    0
   173,   554,19600423,    0,    0
   173,   554,19600424,    0,    0
   173,   554,19600425,    0,    0
   173,   554,19600426,    0,    0
   173,   554,19600427,   11,    0
   173,   554,19600428,    0,    0
   173,   554,19600429,   62,    0
